0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,target
-1.117861,-1.4144299999999999,-1.620678,0.1085,1.409216,-0.010429,1.068444,3.4137760000000004,3.10553,-6.21551,-4.609807,0.50602,4.153251,1.4622549999999999,1.849159,1.8213560000000002,4.93497,-0.381209,2.052294,-1.4664700000000002,3.8564480000000003,-1.0252459999999999,3.5308660000000005,-3.83621,1.154625,2.346532,0.781445,-0.069589,-4.3867650000000005,-1.184856,0.6467510000000001,-1.084278,-1.4570610000000002,0.349236,0.005698,2.6274330000000004,2.93111,1.0136450000000001,1.192521,-0.9536319999999999,-2.972454,-4.457704,6.448807,-1.253085,1.7843349999999998,5.843818,0
2.594217,2.830645,-6.447780000000001,-2.632182,-0.29186100000000004,-2.505945,4.416987000000001,0.207652,-6.557324,2.991018,2.314695,0.465347,1.7066189999999999,4.904012000000001,-6.1801129999999995,-0.669693,0.180822,2.724426,-4.571295,-4.874015,-6.638014,0.8295020000000001,-0.706534,7.036741,0.809489,0.424885,8.638394,-1.398401,0.256525,-4.257292,-1.2360799999999998,5.157487000000001,-0.7380359999999999,1.365572,-6.398942,-3.567189,-4.871366,3.278797,4.104064,0.574812,-3.145253,-1.154929,-9.673561,-5.4265669999999995,4.189234,-5.445429,0
1.616975,-3.3416069999999998,1.049179,-1.1982760000000001,-0.189505,1.595002,5.308552,1.441054,-3.7907910000000005,3.033484,0.506333,2.184336,-1.729586,2.830016,-6.840217999999999,0.25601999999999997,-0.39746,0.285482,-0.8772989999999999,-2.2227580000000002,6.070099,5.622248,-0.4257,5.5414650000000005,-4.529054,-6.538673,-2.149959,-1.001598,1.7495049999999999,4.501041000000001,-3.5205870000000004,-5.083517,-2.388347,-1.9232939999999998,-1.394227,2.07825,-3.082346,-0.236249,-4.564978,-0.955039,-5.105548000000001,1.231388,-6.121055999999999,0.066589,-1.586052,-5.208158,0
-2.170777,-3.2610650000000003,-5.431468,0.10231900000000001,-3.6537260000000003,2.561927,0.631707,-1.550894,3.750665,-4.886387,-1.773109,6.111233,1.286084,-2.020366,6.13877,2.455587,1.745354,2.009388,5.780126,2.56398,-5.180413,-1.68685,-8.839473,-4.316411,-4.888643,4.449558000000001,-0.840511,14.495442,2.06181,1.519755,-2.989546,3.1547400000000003,2.414901,-2.93719,0.272225,-0.721932,-1.0831790000000001,1.6420439999999998,1.7170439999999998,3.275511,-1.476707,-2.003329,-2.164797,1.237723,-4.669054,2.577156,0
-0.970389,0.8037979999999999,3.91925,6.584828,2.34271,-2.396416,4.399049,6.27988,1.9455060000000002,-2.399057,-3.992479,-3.804494,-1.519203,-4.133793,1.654941,1.3858979999999999,4.846392,5.765687000000001,-2.142808,-0.129457,6.924059,-4.3006910000000005,2.5243990000000003,0.229167,-4.874695,-4.948017,-3.115259,-0.49542200000000003,5.904997,-1.135905,-0.012024,-3.592632,-7.329,6.858153999999999,3.641092,0.6630689999999999,4.396808999999999,3.370203,-6.405712,4.626784,-7.962339,-4.809692,7.011616,0.266359,9.276318,-3.2804339999999996,0
-3.1904209999999997,4.135826,0.960816,0.165182,2.317932,-1.231957,-0.03585,-1.605604,-3.572403,0.070273,-5.089516000000001,-2.490686,5.706498000000001,-3.7422419999999996,1.347828,4.745326,-1.680119,-2.80554,-0.06180700000000001,-2.307075,6.415214,-4.201649,-2.104162,3.4473010000000004,5.622471,-1.452551,-3.336444,2.793962,-3.3705160000000003,-0.130296,1.6102530000000002,-1.062794,-4.3680129999999995,-8.457215,2.122189,-7.380437,-6.236115,2.255718,-6.406123,5.860956,-1.7254880000000001,-0.234375,-6.291737,-4.085744999999999,-0.427254,-3.1332,0
-2.42394,-0.324944,-4.172301,0.838706,-6.432211,-3.5635980000000003,-0.95855,5.366146,-2.3252040000000003,2.218379,4.939424,0.259832,-5.8272379999999995,0.305965,2.443355,-1.524017,-5.65145,-0.466215,-1.308807,-0.897049,-4.523426000000001,-9.807861,2.1224819999999998,8.510252000000001,-1.542477,8.444081,-1.004867,-0.379639,-5.006049,2.672103,3.467883,-3.651534,1.257212,-0.819858,2.036551,3.040167,-5.716183,-0.14694400000000002,3.026996,1.905772,2.923486,-4.314706,8.011951,-4.124333999999999,3.3317629999999996,3.012506,1
-4.340772,-2.7968290000000002,-5.266655,-2.409882,9.261308,3.5355209999999997,1.9246009999999998,2.730797,-5.239633,-6.065499,0.850626,-5.039994,4.843955,-3.033118,-3.9940480000000003,-0.889692,-0.15488,1.184784,5.628997,5.154903,-1.768086,2.313887,-0.882642,-6.181858,-0.9438350000000001,-7.376771000000001,-7.186843,1.70092,1.7810689999999998,2.894241,-0.797212,-7.674571,-2.944588,-2.290148,2.062623,1.9296790000000001,-2.418613,2.8092040000000003,-5.7148129999999995,2.822518,-0.491881,-2.5868599999999997,1.8243759999999998,-1.579732,1.741413,3.6044370000000003,0
0.03288,-0.285279,5.683776,1.3230309999999998,13.201792000000001,-3.683175,-0.853598,3.679278,-9.142750999999999,5.133425,-0.151892,-0.5948289999999999,0.33718000000000004,-3.510932,4.061074,2.587587,2.697009,2.642268,6.120185,-2.211752,4.689064,7.833336,-3.166261,-3.845653,-1.735559,-3.578768,-0.12856900000000002,5.485003,-3.685864,-0.614388,2.400102,-6.34281,1.7175939999999998,-0.045949000000000004,-2.858904,-0.629008,4.5622300000000005,-8.112198,2.053468,4.178918,-7.492788000000001,0.503023,-1.0838780000000001,0.13881500000000002,5.356726,-6.683547,0
-0.523999,-0.919165,-4.125398000000001,-3.661174,-1.0052379999999999,3.202387,-4.094285,-3.263602,-2.961941,-4.354578,5.139564,-2.947536,3.6895059999999997,1.625533,2.192627,2.165219,0.895043,-3.524268,-2.30154,0.6324770000000001,-4.941364,-7.407315,1.6199620000000001,-5.3101,7.428675,-3.954482,3.437408,0.678171,3.198134,-2.3000439999999998,0.41584,1.9589900000000002,-0.49879399999999996,-5.670651,-0.515609,2.021255,-4.845713,11.544472,4.020017,-5.236414,2.412624,-3.473042,-8.156839999999999,-1.616015,-5.957503,-0.733487,0
-5.8990860000000005,-0.478187,1.050957,4.73679,2.541954,11.76262,-0.5923149999999999,-5.7013419999999995,0.513087,4.044034,-5.8542760000000005,-1.8130970000000002,-0.304595,2.6698630000000003,-1.783759,5.252533000000001,7.55443,5.441435,-0.455657,1.9961509999999998,1.8170529999999998,-0.6820890000000001,0.89399,0.5059670000000001,5.677725,-2.6549400000000003,0.201602,-0.095171,-6.7116,-4.182575,3.107393,2.028645,-1.5364360000000001,2.758424,-3.668972,7.577980999999999,2.95253,3.591363,-0.294581,-1.842675,-1.594985,5.621924,-0.7144560000000001,-1.615313,-3.745192,3.2509349999999997,0
4.194241000000001,-5.794642,-4.691457,1.26821,8.730647,-1.40921,-9.942568,0.737577,1.267311,7.531738000000001,5.582861,-2.7285459999999997,2.65826,3.616826,4.948543,-7.658312,-3.50161,3.164965,4.108405,0.340959,-1.595207,2.808818,-0.188397,1.944084,3.565146,-4.594656,-1.7514299999999998,-5.890462,3.4602739999999996,-3.8546650000000002,2.318175,-1.856169,2.827595,-4.301574,-1.913312,1.828602,5.488027,3.8181309999999997,1.8306380000000002,-1.593033,0.5630069999999999,1.086344,-3.6344309999999997,-2.633808,0.357032,-5.020351,1
4.416071,-6.7073279999999995,-1.167519,0.29906,-2.32449,-2.9870959999999998,-6.5867830000000005,-5.925072,1.607478,1.108228,-1.7896580000000002,5.961708,1.129704,-6.068948000000001,4.897835,1.1004049999999999,8.443423,-5.581677,3.347164,1.7968279999999999,4.568480999999999,5.052823,0.736214,5.892156,-1.099546,3.011933,-0.08330900000000001,-4.430454,3.3490949999999997,1.7435650000000003,3.7180419999999996,-0.21684299999999998,3.035708,1.406934,2.724796,-1.0649170000000001,2.96673,-3.653258,-3.1476319999999998,-5.32374,1.664553,-3.8966559999999997,-6.7647699999999995,-4.497526000000001,4.558004,4.256298,1
5.570462,4.603994,7.248683,-5.159429,2.304443,-1.482859,-10.572867,-0.353462,2.988127,-4.431769,-5.95505,-8.978806,-1.850428,0.954262,4.301319,4.427023999999999,2.20661,7.4037679999999995,-2.180871,-10.546225,-0.646455,-0.130512,1.841288,3.429221,-0.099832,0.803958,3.8684410000000002,5.581196,-0.659519,-3.638958,4.038436,1.2705469999999999,2.643664,-5.391579,1.6676060000000001,0.33447899999999997,-5.792912,0.019516,-2.906515,-6.482583,-1.5422120000000001,1.2459149999999999,4.930396,-3.531454,1.846236,5.8811,0
-0.531251,3.985039,-2.5935919999999997,2.142426,8.439026,0.178846,-4.698133,5.429761,2.004074,2.629419,-0.30334,1.706794,-4.589188,-2.599956,3.316525,-1.096117,-4.40902,-2.512714,4.73159,0.060877,-10.30865,-0.153409,2.792935,2.434171,-3.9087449999999997,-1.008721,1.508707,3.494412,0.28809,1.9144240000000001,-4.349874,0.890167,1.9027470000000002,4.131911,-1.5160799999999999,-2.302316,0.797737,-6.642697,-0.9215049999999999,0.469308,-0.532122,-1.448666,-0.644167,-4.528771,-1.5584770000000001,-0.887759,0
3.9110139999999998,-6.897656,3.0435849999999998,7.48336,6.4961519999999995,4.27695,-0.71826,-0.017553,-4.660375,11.565386,1.7368849999999998,-3.240767,6.378957,-0.229508,0.917425,-4.588879,-7.842451,-0.120558,1.577979,-7.415719,-1.2472370000000002,-5.586652,-2.308859,-5.3928,4.270934,0.305544,-2.908769,-2.912305,6.596989999999999,0.837759,0.700499,6.3948730000000005,1.1459110000000001,6.3304480000000005,-6.077254,-3.7754019999999997,-2.532952,2.48132,1.490768,0.6325529999999999,1.7292189999999998,2.8778259999999998,-4.22005,-0.355373,3.212314,-7.631766000000001,1
1.302183,-5.128134999999999,-0.424955,6.5714429999999995,-0.9537059999999999,1.3895899999999999,4.550081,8.747314,-4.634423,2.172415,5.227933,1.8867099999999999,1.297915,1.8235720000000002,-3.50621,3.566386,-0.340787,4.2425370000000004,0.35888400000000004,2.1233020000000002,4.716837,0.43654499999999996,-0.842409,8.296614,-1.081035,-0.8632129999999999,0.046294999999999996,1.548329,1.034874,-1.7705990000000003,0.05534,6.978224000000001,-1.8322470000000002,4.722498000000001,-1.942781,1.078642,-2.6120669999999997,6.345406,4.684323,3.3201110000000003,-0.077644,-0.524191,0.70172,5.507425,6.8293729999999995,3.9329970000000003,0
-1.8417259999999998,2.4879119999999997,0.752165,6.010713,3.4574910000000005,0.299161,-2.604682,-2.385223,-0.917452,2.8157520000000003,3.262597,-3.839115,2.0727990000000003,-0.991792,-0.314535,1.223317,-1.8338450000000002,7.0174080000000005,-0.480383,8.616445,2.705575,0.983999,0.227371,0.39324499999999996,-7.996236,-6.200843,-6.606802,2.0572310000000003,0.056169000000000004,-1.9620650000000002,-2.897021,-3.705753,-1.329808,1.7659799999999999,1.2116559999999998,4.476780000000001,4.275962,4.186185,-3.595857,-4.621214,5.5280569999999996,-4.5545,0.91001,2.349479,8.046202000000001,-7.936202000000001,0
-2.363139,-4.478322,-13.873314,0.271342,5.038748,-8.998187,-3.5444199999999997,-3.031979,2.6675150000000003,-6.760876,2.603096,0.893242,-1.64765,-6.468341000000001,11.152132,4.16862,1.685668,5.1754620000000005,2.6715020000000003,3.45436,-0.2935,2.151218,-1.549863,4.41941,-12.129151,3.060905,0.950459,-1.222237,9.268179,1.9946580000000003,3.509403,-0.890332,0.972146,4.689825,8.000339,7.773855999999999,1.125376,-0.23165700000000003,3.994407,-3.930427,3.6659309999999996,-7.243411999999999,-1.189957,-1.430394,1.01538,0.666048,0
0.391524,4.1987,0.7312850000000001,-1.2337360000000002,0.596548,3.7719099999999997,4.322694,-0.17823599999999998,3.246277,0.711503,-2.0651770000000003,-4.680776,-2.84917,-1.219801,0.28626799999999997,3.8205430000000002,3.8867279999999997,2.338204,0.632488,-1.060763,1.225867,-3.2876300000000005,-0.920952,-1.039856,3.086951,-1.452803,-1.7647,-3.506986,-4.146637,6.47461,0.46434,1.9539349999999998,0.634709,4.98219,2.026267,-2.130626,-11.056281,4.250932,2.281683,3.145876,7.617814999999999,-4.7859,-3.8195769999999998,4.826647,7.800813000000001,0.382817,0
-3.57715,-4.549394,2.885417,2.648689,4.137151,-2.046656,-5.077154,0.014124000000000001,3.7429050000000004,0.775926,-2.469071,-2.613436,0.301177,1.171632,1.9779229999999999,0.039581,-1.827043,-0.014087,-1.7004709999999998,0.948951,3.9327019999999995,8.029363,6.596861,2.2752310000000002,0.455467,1.022158,-0.9222809999999999,4.138253,-1.577718,-2.516036,-2.3113200000000003,4.682101,-4.3109779999999995,3.67525,-8.661057000000001,1.006609,-1.885376,-2.8428,-1.722164,3.605231,-4.686195,2.470412,-1.1055840000000001,-0.9319780000000001,-2.258032,-1.825076,0
0.556075,0.651384,-4.443458000000001,-2.888027,1.520857,-1.01058,-3.577489,1.6875830000000003,-0.34206,-6.136872,0.45625299999999996,-0.17433900000000002,5.202162,-3.559821,4.1280470000000005,3.405534,0.09717,-0.049847,4.379163,2.6381930000000002,-5.227494999999999,-3.7623660000000005,-3.143088,-4.4455480000000005,0.423874,3.851842,2.042712,5.729516,3.252234,-2.8103700000000003,-2.853726,4.217103,1.606491,0.6222949999999999,0.057888,-0.794721,-3.388636,5.237721,1.296318,1.8487669999999998,-4.926323,-2.43772,-0.302859,5.217232,1.378948,5.239165,0
-3.881328,3.127936,5.864113,7.2581039999999994,1.8442439999999998,-0.523021,-1.796171,-3.7929440000000003,2.4759700000000002,6.117635,-1.6699700000000002,-6.180795,1.181907,4.234284,8.180392,-10.425427,1.8684459999999998,-1.549739,5.960318,-10.940824000000001,2.569305,-0.514192,-1.310406,0.737854,2.179811,5.114001999999999,7.641617,1.0451219999999999,-6.524412,-0.731943,2.081066,-1.202386,1.73393,-3.324965,3.470446,0.958838,-6.9176020000000005,0.5520510000000001,0.799157,-5.8995690000000005,-0.8598870000000001,8.164361999999999,-4.858731,-7.036819,6.5925460000000005,-1.604342,1
-3.781336,4.4907330000000005,0.264049,-1.058565,-4.179679,1.5562,7.9752410000000005,-0.658629,9.153566,-4.901512,-0.43943699999999997,4.389964,7.333703,-3.7544480000000005,-1.413052,1.885874,1.063783,-2.554207,4.979576,1.313795,0.990369,3.3673300000000004,-0.401594,-3.8188269999999997,1.320575,1.140658,-0.169433,2.021916,-3.6682349999999997,12.129242999999999,-8.496466,-3.9234769999999997,6.335141,3.84405,8.798325,1.013922,-1.9433650000000002,-0.179145,6.715374000000001,-2.0775040000000002,1.418064,-1.3425850000000001,-0.376892,3.445865,-9.406626,6.035106,1
-6.971077999999999,-3.776722,5.977875,2.970652,0.137665,7.632371000000001,12.361469999999999,8.87889,-0.394518,-0.199467,3.160525,2.950991,-2.504055,3.074008,6.238025,-4.8447379999999995,1.5725879999999999,2.968715,8.896233,-0.20286400000000002,6.568046000000001,2.080277,1.373704,4.841021,-0.231985,-5.030899,1.1108120000000001,-1.13131,2.733891,1.6678509999999998,0.014436000000000001,0.8045979999999999,-4.579745,1.019311,2.117342,-3.774144,-0.500308,4.586085,2.237514,6.606406,-4.7072199999999995,-1.983972,-9.271946,-1.358355,5.137601,-6.908996000000001,0
-3.314604,3.7469080000000003,2.245663,3.2638439999999997,7.1766380000000005,-2.869614,4.206419,-3.936111,1.7591130000000001,-4.478757,-4.145503,-3.910999,1.783318,2.64807,-3.019509,2.05281,2.356792,-2.7240599999999997,3.960429,1.42387,6.338254,-1.0098049999999998,-1.7972830000000002,-3.3939230000000005,0.09744900000000001,2.0947430000000002,-3.8348910000000003,2.5454220000000003,5.852118,3.627212,-2.100323,-8.951823,0.441709,-4.464491000000001,-6.789867999999999,0.9464540000000001,-4.433146,-2.001374,-2.5379,-3.979739,-2.119063,2.084236,1.818887,4.038782,-1.8374709999999999,-1.229877,1
-0.6897810000000001,5.341934999999999,-3.684478,2.599846,0.393909,1.417749,-0.39095599999999997,2.364941,-4.56024,-3.5430599999999997,-4.092649,3.44785,-0.279122,-2.037963,8.24334,3.387177,7.074317999999999,0.254225,4.299832,-10.094539,-1.858223,-2.9489810000000003,3.001035,3.137228,-4.669053,-3.253454,-4.642885,3.732343,-1.085337,-7.057882000000001,1.087805,-4.501892,-1.288367,-2.108597,4.283807,-3.903575,-1.2016229999999999,5.755879,3.2997650000000003,2.217077,-0.41257299999999997,1.6794790000000002,0.09667200000000001,-3.3940019999999995,-7.292155,-1.234721,0
